#Time Total flux(top) flux(bottom)
407387 0.00490369 -1.40721e-08 0
407734 0.00490857 -1.40756e-08 0
408082 0.00491347 -1.40791e-08 0
408431 0.00491838 -1.40826e-08 0
408781 0.00492332 -1.40861e-08 0
409132 0.00492827 -1.40896e-08 0
409485 0.00493323 -1.40931e-08 0
409838 0.00493822 -1.40966e-08 0
410192 0.00494321 -1.41002e-08 0
410548 0.00494823 -1.41037e-08 0
410905 0.00495326 -1.41073e-08 0
411263 0.00495831 -1.41108e-08 0
411622 0.00496338 -1.41144e-08 0
411982 0.00496846 -1.4118e-08 0
412343 0.00497357 -1.41216e-08 0
412706 0.00497869 -1.41252e-08 0
413070 0.00498383 -1.41289e-08 0
413434 0.00498898 -1.41325e-08 0
413800 0.00499416 -1.41362e-08 0
414167 0.00499935 -1.41398e-08 0
414536 0.00500456 -1.41435e-08 0
414906 0.00500979 -1.41472e-08 0
415276 0.00501504 -1.41509e-08 0
415649 0.0050203 -1.41546e-08 0
416022 0.00502559 -1.41584e-08 0
416397 0.0050309 -1.41621e-08 0
416773 0.00503622 -1.41658e-08 0
417150 0.00504157 -1.41696e-08 0
417528 0.00504693 -1.41734e-08 0
417908 0.00505232 -1.41772e-08 0
418289 0.00505772 -1.4181e-08 0
418672 0.00506315 -1.41848e-08 0
419055 0.00506859 -1.41886e-08 0
419441 0.00507406 -1.41925e-08 0
419827 0.00507955 -1.41963e-08 0
420215 0.00508505 -1.42002e-08 0
420604 0.00509058 -1.42041e-08 0
420995 0.00509613 -1.4208e-08 0
421387 0.0051017 -1.42119e-08 0
421780 0.0051073 -1.42158e-08 0
422175 0.00511291 -1.42198e-08 0
422572 0.00511855 -1.42237e-08 0
422970 0.00512421 -1.42277e-08 0
423369 0.0051299 -1.42317e-08 0
423770 0.0051356 -1.42357e-08 0
424172 0.00514133 -1.42397e-08 0
424576 0.00514708 -1.42437e-08 0
424981 0.00515286 -1.42478e-08 0
425388 0.00515865 -1.42518e-08 0
425796 0.00516448 -1.42559e-08 0
426207 0.00517033 -1.426e-08 0
426552 0.00517525 -1.42638e-08 0
426914 0.00518042 -1.42673e-08 0
427257 0.00518531 -1.42709e-08 0
427610 0.00519035 -1.42743e-08 0
427957 0.00519531 -1.42778e-08 0
428309 0.00520033 -1.42813e-08 0
428659 0.00520533 -1.42848e-08 0
429012 0.00521038 -1.42884e-08 0
429365 0.00521542 -1.42919e-08 0
429720 0.00522049 -1.42954e-08 0
430075 0.00522557 -1.4299e-08 0
430432 0.00523067 -1.43025e-08 0
430789 0.00523579 -1.43061e-08 0
431148 0.00524092 -1.43097e-08 0
431507 0.00524607 -1.43133e-08 0
431868 0.00525123 -1.43169e-08 0
432230 0.00525642 -1.43205e-08 0
432593 0.00526162 -1.43241e-08 0
432957 0.00526683 -1.43278e-08 0
433323 0.00527207 -1.43314e-08 0
433689 0.00527732 -1.43351e-08 0
434057 0.00528259 -1.43387e-08 0
434425 0.00528788 -1.43424e-08 0
434795 0.00529319 -1.43461e-08 0
435166 0.00529851 -1.43498e-08 0
435539 0.00530385 -1.43535e-08 0
435912 0.00530921 -1.43573e-08 0
436286 0.00531459 -1.4361e-08 0
436662 0.00531999 -1.43647e-08 0
437039 0.00532541 -1.43685e-08 0
437418 0.00533085 -1.43723e-08 0
437797 0.0053363 -1.43761e-08 0
438178 0.00534178 -1.43799e-08 0
438560 0.00534728 -1.43837e-08 0
438944 0.00535279 -1.43875e-08 0
439328 0.00535833 -1.43914e-08 0
439714 0.00536388 -1.43952e-08 0
440101 0.00536946 -1.43991e-08 0
440490 0.00537505 -1.4403e-08 0
440880 0.00538067 -1.44068e-08 0
441271 0.00538631 -1.44108e-08 0
441664 0.00539197 -1.44147e-08 0
442057 0.00539765 -1.44186e-08 0
442453 0.00540335 -1.44226e-08 0
442849 0.00540907 -1.44265e-08 0
443248 0.00541482 -1.44305e-08 0
443647 0.00542058 -1.44345e-08 0
444048 0.00542637 -1.44385e-08 0
444450 0.00543218 -1.44425e-08 0
444854 0.00543801 -1.44465e-08 0
445259 0.00544387 -1.44506e-08 0
445666 0.00544975 -1.44546e-08 0
446074 0.00545565 -1.44587e-08 0
446484 0.00546157 -1.44628e-08 0
446895 0.00546752 -1.44669e-08 0
447308 0.0054735 -1.4471e-08 0
447722 0.00547949 -1.44751e-08 0
448138 0.00548552 -1.44793e-08 0
448555 0.00549156 -1.44835e-08 0
448974 0.00549763 -1.44876e-08 0
449395 0.00550373 -1.44918e-08 0
449750 0.00550888 -1.44957e-08 0
450123 0.00551429 -1.44994e-08 0
450477 0.00551942 -1.4503e-08 0
450841 0.0055247 -1.45066e-08 0
451199 0.00552989 -1.45102e-08 0
451561 0.00553515 -1.45138e-08 0
451922 0.00554039 -1.45174e-08 0
452286 0.00554567 -1.4521e-08 0
452650 0.00555095 -1.45247e-08 0
453015 0.00555626 -1.45283e-08 0
453381 0.00556158 -1.4532e-08 0
453748 0.00556692 -1.45356e-08 0
454117 0.00557228 -1.45393e-08 0
454486 0.00557765 -1.4543e-08 0
454857 0.00558304 -1.45467e-08 0
455229 0.00558846 -1.45504e-08 0
455602 0.00559388 -1.45542e-08 0
455976 0.00559933 -1.45579e-08 0
456351 0.00560479 -1.45616e-08 0
456728 0.00561028 -1.45654e-08 0
457105 0.00561578 -1.45692e-08 0
457484 0.0056213 -1.45729e-08 0
457864 0.00562684 -1.45767e-08 0
458245 0.00563239 -1.45805e-08 0
458627 0.00563797 -1.45844e-08 0
459011 0.00564357 -1.45882e-08 0
459396 0.00564918 -1.4592e-08 0
459782 0.00565482 -1.45959e-08 0
460169 0.00566047 -1.45998e-08 0
460558 0.00566615 -1.46036e-08 0
460948 0.00567184 -1.46075e-08 0
461339 0.00567756 -1.46114e-08 0
461731 0.00568329 -1.46154e-08 0
462125 0.00568905 -1.46193e-08 0
462520 0.00569482 -1.46232e-08 0
462916 0.00570062 -1.46272e-08 0
463314 0.00570644 -1.46312e-08 0
463713 0.00571228 -1.46351e-08 0
464113 0.00571814 -1.46391e-08 0
464515 0.00572402 -1.46431e-08 0
464918 0.00572992 -1.46472e-08 0
465322 0.00573584 -1.46512e-08 0
465728 0.00574179 -1.46553e-08 0
466135 0.00574776 -1.46593e-08 0
466544 0.00575376 -1.46634e-08 0
466954 0.00575977 -1.46675e-08 0
467366 0.00576581 -1.46716e-08 0
467779 0.00577187 -1.46757e-08 0
468193 0.00577796 -1.46799e-08 0
468609 0.00578407 -1.4684e-08 0
469027 0.0057902 -1.46882e-08 0
469446 0.00579635 -1.46924e-08 0
469866 0.00580253 -1.46966e-08 0
470288 0.00580874 -1.47008e-08 0
470712 0.00581497 -1.4705e-08 0
471137 0.00582122 -1.47092e-08 0
471564 0.0058275 -1.47135e-08 0
471993 0.00583381 -1.47178e-08 0
472423 0.00584014 -1.47221e-08 0
472854 0.0058465 -1.47264e-08 0
473221 0.0058519 -1.47304e-08 0
473605 0.00585755 -1.47341e-08 0
473969 0.00586293 -1.47379e-08 0
474344 0.00586846 -1.47416e-08 0
474713 0.00587389 -1.47453e-08 0
475087 0.00587941 -1.4749e-08 0
475459 0.00588489 -1.47527e-08 0
475834 0.00589043 -1.47565e-08 0
476208 0.00589596 -1.47602e-08 0
476585 0.00590152 -1.4764e-08 0
476962 0.00590709 -1.47677e-08 0
477341 0.00591268 -1.47715e-08 0
477721 0.00591829 -1.47753e-08 0
478102 0.00592392 -1.47791e-08 0
478484 0.00592957 -1.47829e-08 0
478867 0.00593524 -1.47868e-08 0
479251 0.00594092 -1.47906e-08 0
479637 0.00594662 -1.47944e-08 0
480024 0.00595235 -1.47983e-08 0
480412 0.00595809 -1.48022e-08 0
480801 0.00596385 -1.48061e-08 0
481191 0.00596964 -1.481e-08 0
481583 0.00597544 -1.48139e-08 0
481975 0.00598126 -1.48178e-08 0
482370 0.0059871 -1.48217e-08 0
482765 0.00599296 -1.48257e-08 0
483162 0.00599884 -1.48296e-08 0
483560 0.00600475 -1.48336e-08 0
483959 0.00601067 -1.48376e-08 0
484359 0.00601661 -1.48416e-08 0
484761 0.00602258 -1.48456e-08 0
485164 0.00602856 -1.48496e-08 0
485569 0.00603457 -1.48537e-08 0
485974 0.0060406 -1.48577e-08 0
486382 0.00604665 -1.48618e-08 0
486790 0.00605273 -1.48659e-08 0
487200 0.00605882 -1.487e-08 0
487611 0.00606494 -1.48741e-08 0
488024 0.00607108 -1.48782e-08 0
488438 0.00607724 -1.48823e-08 0
488854 0.00608343 -1.48865e-08 0
489271 0.00608963 -1.48906e-08 0
489689 0.00609586 -1.48948e-08 0
490109 0.00610212 -1.4899e-08 0
490530 0.0061084 -1.49032e-08 0
490953 0.00611471 -1.49074e-08 0
491377 0.00612103 -1.49117e-08 0
491803 0.00612739 -1.49159e-08 0
492231 0.00613376 -1.49202e-08 0
492660 0.00614016 -1.49245e-08 0
493090 0.00614659 -1.49287e-08 0
493522 0.00615304 -1.49331e-08 0
493956 0.00615952 -1.49374e-08 0
494391 0.00616602 -1.49417e-08 0
494828 0.00617255 -1.49461e-08 0
495266 0.00617911 -1.49505e-08 0
495706 0.00618569 -1.49549e-08 0
496148 0.0061923 -1.49593e-08 0
496525 0.00619793 -1.49634e-08 0
496919 0.00620383 -1.49672e-08 0
497294 0.00620944 -1.49711e-08 0
497679 0.00621521 -1.49749e-08 0
498057 0.00622088 -1.49787e-08 0
498441 0.00622663 -1.49825e-08 0
498824 0.00623236 -1.49863e-08 0
499209 0.00623814 -1.49902e-08 0
499594 0.00624391 -1.4994e-08 0
499981 0.00624971 -1.49979e-08 0
500369 0.00625553 -1.50017e-08 0
500758 0.00626137 -1.50056e-08 0
501148 0.00626722 -1.50095e-08 0
501539 0.0062731 -1.50134e-08 0
501931 0.00627899 -1.50174e-08 0
502325 0.0062849 -1.50213e-08 0
502720 0.00629084 -1.50252e-08 0
503116 0.00629679 -1.50292e-08 0
503514 0.00630277 -1.50331e-08 0
503912 0.00630876 -1.50371e-08 0
504312 0.00631477 -1.50411e-08 0
504713 0.00632081 -1.50451e-08 0
505116 0.00632686 -1.50491e-08 0
505519 0.00633294 -1.50532e-08 0
505924 0.00633904 -1.50572e-08 0
506330 0.00634515 -1.50613e-08 0
506738 0.00635129 -1.50653e-08 0
507146 0.00635745 -1.50694e-08 0
507556 0.00636363 -1.50735e-08 0
507968 0.00636984 -1.50776e-08 0
508381 0.00637606 -1.50817e-08 0
508795 0.00638231 -1.50859e-08 0
509210 0.00638858 -1.509e-08 0
509627 0.00639487 -1.50942e-08 0
510046 0.00640119 -1.50984e-08 0
510465 0.00640753 -1.51026e-08 0
510887 0.00641389 -1.51068e-08 0
511309 0.00642027 -1.5111e-08 0
511733 0.00642668 -1.51152e-08 0
512158 0.00643311 -1.51195e-08 0
512585 0.00643957 -1.51237e-08 0
513013 0.00644604 -1.5128e-08 0
513443 0.00645255 -1.51323e-08 0
513874 0.00645908 -1.51366e-08 0
514307 0.00646563 -1.51409e-08 0
514742 0.00647221 -1.51452e-08 0
515178 0.00647882 -1.51496e-08 0
515615 0.00648545 -1.5154e-08 0
516054 0.0064921 -1.51583e-08 0
516495 0.00649879 -1.51627e-08 0
516938 0.0065055 -1.51672e-08 0
517381 0.00651223 -1.51716e-08 0
517827 0.00651899 -1.5176e-08 0
518274 0.00652577 -1.51805e-08 0
518723 0.00653259 -1.5185e-08 0
519173 0.00653943 -1.51895e-08 0
519625 0.0065463 -1.5194e-08 0
520012 0.00655218 -1.51982e-08 0
520416 0.00655833 -1.52021e-08 0
520801 0.00656419 -1.52061e-08 0
521197 0.0065702 -1.521e-08 0
521586 0.00657612 -1.52139e-08 0
521980 0.00658212 -1.52178e-08 0
522373 0.00658809 -1.52218e-08 0
522768 0.00659412 -1.52257e-08 0
523164 0.00660014 -1.52297e-08 0
523561 0.00660619 -1.52336e-08 0
523959 0.00661226 -1.52376e-08 0
524359 0.00661835 -1.52416e-08 0
524760 0.00662446 -1.52456e-08 0
525162 0.00663059 -1.52496e-08 0
525565 0.00663674 -1.52536e-08 0
525969 0.00664291 -1.52577e-08 0
526375 0.0066491 -1.52617e-08 0
526782 0.00665531 -1.52658e-08 0
527190 0.00666154 -1.52699e-08 0
527599 0.00666779 -1.52739e-08 0
528009 0.00667406 -1.5278e-08 0
528421 0.00668036 -1.52822e-08 0
528834 0.00668667 -1.52863e-08 0
529249 0.00669301 -1.52904e-08 0
529665 0.00669937 -1.52946e-08 0
530082 0.00670575 -1.52987e-08 0
530500 0.00671215 -1.53029e-08 0
530920 0.00671858 -1.53071e-08 0
531341 0.00672503 -1.53113e-08 0
531764 0.0067315 -1.53155e-08 0
532187 0.00673799 -1.53198e-08 0
532613 0.00674451 -1.5324e-08 0
533040 0.00675105 -1.53283e-08 0
533468 0.00675761 -1.53325e-08 0
533897 0.0067642 -1.53368e-08 0
534328 0.00677082 -1.53411e-08 0
534761 0.00677745 -1.53454e-08 0
535195 0.00678411 -1.53498e-08 0
535630 0.0067908 -1.53541e-08 0
536067 0.00679751 -1.53585e-08 0
536505 0.00680424 -1.53629e-08 0
536945 0.006811 -1.53673e-08 0
537386 0.00681779 -1.53717e-08 0
537830 0.0068246 -1.53761e-08 0
538274 0.00683143 -1.53805e-08 0
538720 0.0068383 -1.5385e-08 0
539168 0.00684519 -1.53894e-08 0
539617 0.0068521 -1.53939e-08 0
540068 0.00685905 -1.53984e-08 0
540521 0.00686602 -1.54029e-08 0
540975 0.00687302 -1.54075e-08 0
541431 0.00688004 -1.5412e-08 0
541888 0.0068871 -1.54166e-08 0
542347 0.00689418 -1.54212e-08 0
542808 0.00690128 -1.54258e-08 0
543271 0.00690843 -1.54304e-08 0
543668 0.00691456 -1.54347e-08 0
544083 0.00692096 -1.54388e-08 0
544478 0.00692707 -1.54428e-08 0
544884 0.00693334 -1.54468e-08 0
545284 0.00693951 -1.54508e-08 0
545689 0.00694577 -1.54549e-08 0
546092 0.006952 -1.54589e-08 0
546498 0.00695828 -1.54629e-08 0
546904 0.00696456 -1.5467e-08 0
547312 0.00697087 -1.54711e-08 0
547721 0.0069772 -1.54752e-08 0
548131 0.00698355 -1.54793e-08 0
548542 0.00698992 -1.54834e-08 0
548955 0.00699631 -1.54875e-08 0
549369 0.00700272 -1.54916e-08 0
549784 0.00700915 -1.54958e-08 0
550201 0.00701561 -1.54999e-08 0
550618 0.00702208 -1.55041e-08 0
551037 0.00702858 -1.55083e-08 0
551458 0.00703511 -1.55125e-08 0
551879 0.00704165 -1.55167e-08 0
552302 0.00704821 -1.55209e-08 0
552727 0.0070548 -1.55251e-08 0
553152 0.00706141 -1.55294e-08 0
553580 0.00706805 -1.55337e-08 0
554008 0.0070747 -1.55379e-08 0
554438 0.00708138 -1.55422e-08 0
554869 0.00708809 -1.55465e-08 0
555302 0.00709481 -1.55509e-08 0
555735 0.00710156 -1.55552e-08 0
556171 0.00710834 -1.55595e-08 0
556608 0.00711514 -1.55639e-08 0
557046 0.00712196 -1.55683e-08 0
557486 0.00712881 -1.55727e-08 0
557927 0.00713568 -1.55771e-08 0
558370 0.00714258 -1.55815e-08 0
558814 0.0071495 -1.55859e-08 0
559259 0.00715645 -1.55904e-08 0
559706 0.00716342 -1.55948e-08 0
560155 0.00717042 -1.55993e-08 0
560605 0.00717745 -1.56038e-08 0
561058 0.0071845 -1.56083e-08 0
561511 0.00719158 -1.56128e-08 0
561966 0.00719869 -1.56174e-08 0
562423 0.00720582 -1.56219e-08 0
562881 0.00721298 -1.56265e-08 0
563340 0.00722017 -1.56311e-08 0
563802 0.00722738 -1.56357e-08 0
564265 0.00723463 -1.56403e-08 0
564730 0.0072419 -1.5645e-08 0
565197 0.0072492 -1.56496e-08 0
565665 0.00725653 -1.56543e-08 0
566135 0.00726389 -1.5659e-08 0
566606 0.00727128 -1.56637e-08 0
567013 0.00727764 -1.56681e-08 0
567436 0.00728428 -1.56722e-08 0
567841 0.00729062 -1.56764e-08 0
568256 0.00729713 -1.56805e-08 0
568664 0.00730354 -1.56846e-08 0
569078 0.00731003 -1.56887e-08 0
569491 0.00731651 -1.56928e-08 0
569906 0.00732303 -1.5697e-08 0
570322 0.00732955 -1.57011e-08 0
570739 0.00733611 -1.57053e-08 0
571157 0.00734268 -1.57095e-08 0
571577 0.00734927 -1.57137e-08 0
571998 0.00735589 -1.57179e-08 0
572420 0.00736252 -1.57221e-08 0
572843 0.00736918 -1.57263e-08 0
573268 0.00737586 -1.57306e-08 0
573694 0.00738256 -1.57348e-08 0
574121 0.00738928 -1.57391e-08 0
574549 0.00739603 -1.57434e-08 0
574979 0.0074028 -1.57476e-08 0
575410 0.00740959 -1.57519e-08 0
575843 0.00741641 -1.57563e-08 0
576277 0.00742324 -1.57606e-08 0
576712 0.00743011 -1.57649e-08 0
577149 0.007437 -1.57693e-08 0
577587 0.00744391 -1.57737e-08 0
578027 0.00745084 -1.57781e-08 0
578468 0.0074578 -1.57825e-08 0
578910 0.00746478 -1.57869e-08 0
579354 0.00747179 -1.57913e-08 0
579799 0.00747882 -1.57958e-08 0
580245 0.00748588 -1.58002e-08 0
580693 0.00749296 -1.58047e-08 0
581143 0.00750007 -1.58092e-08 0
581594 0.0075072 -1.58137e-08 0
582047 0.00751436 -1.58182e-08 0
582501 0.00752155 -1.58227e-08 0
582957 0.00752877 -1.58273e-08 0
583414 0.007536 -1.58319e-08 0
583873 0.00754327 -1.58364e-08 0
584333 0.00755056 -1.5841e-08 0
584795 0.00755788 -1.58456e-08 0
585259 0.00756523 -1.58503e-08 0
585724 0.00757261 -1.58549e-08 0
586191 0.00758 -1.58596e-08 0
586659 0.00758744 -1.58643e-08 0
587130 0.0075949 -1.58689e-08 0
587601 0.00760239 -1.58737e-08 0
588075 0.00760991 -1.58784e-08 0
588550 0.00761746 -1.58831e-08 0
589027 0.00762503 -1.58879e-08 0
589506 0.00763264 -1.58927e-08 0
589986 0.00764028 -1.58975e-08 0
590468 0.00764795 -1.59023e-08 0
590885 0.00765457 -1.59068e-08 0
591319 0.00766148 -1.5911e-08 0
591734 0.00766809 -1.59153e-08 0
592159 0.00767486 -1.59195e-08 0
592579 0.00768153 -1.59237e-08 0
593003 0.00768829 -1.59279e-08 0
593426 0.00769503 -1.59321e-08 0
593852 0.00770182 -1.59364e-08 0
594278 0.00770861 -1.59406e-08 0
594706 0.00771543 -1.59449e-08 0
595135 0.00772227 -1.59492e-08 0
595565 0.00772914 -1.59535e-08 0
595997 0.00773603 -1.59578e-08 0
596430 0.00774294 -1.59621e-08 0
596864 0.00774987 -1.59665e-08 0
597299 0.00775683 -1.59708e-08 0
597736 0.0077638 -1.59752e-08 0
598174 0.00777081 -1.59796e-08 0
598614 0.00777783 -1.59839e-08 0
599055 0.00778489 -1.59883e-08 0
599497 0.00779196 -1.59928e-08 0
599941 0.00779906 -1.59972e-08 0
600386 0.00780618 -1.60016e-08 0
600833 0.00781333 -1.60061e-08 0
601281 0.0078205 -1.60106e-08 0
601730 0.0078277 -1.60151e-08 0
602181 0.00783492 -1.60196e-08 0
602633 0.00784217 -1.60241e-08 0
603087 0.00784944 -1.60286e-08 0
603542 0.00785674 -1.60331e-08 0
603999 0.00786406 -1.60377e-08 0
604457 0.00787141 -1.60423e-08 0
604917 0.00787879 -1.60469e-08 0
605378 0.00788619 -1.60515e-08 0
605841 0.00789362 -1.60561e-08 0
606305 0.00790108 -1.60607e-08 0
606771 0.00790856 -1.60654e-08 0
607238 0.00791608 -1.607e-08 0
607708 0.00792362 -1.60747e-08 0
608178 0.00793118 -1.60794e-08 0
608651 0.00793879 -1.60841e-08 0
609125 0.00794641 -1.60889e-08 0
609600 0.00795406 -1.60936e-08 0
610077 0.00796175 -1.60984e-08 0
610556 0.00796946 -1.61032e-08 0
611037 0.0079772 -1.6108e-08 0
611520 0.00798498 -1.61128e-08 0
612004 0.00799278 -1.61176e-08 0
612490 0.00800062 -1.61225e-08 0
612977 0.00800848 -1.61273e-08 0
613466 0.00801637 -1.61322e-08 0
613958 0.0080243 -1.61371e-08 0
614383 0.00803117 -1.61417e-08 0
614826 0.00803832 -1.6146e-08 0
615251 0.00804517 -1.61504e-08 0
615685 0.00805219 -1.61547e-08 0
616113 0.00805911 -1.6159e-08 0
616547 0.00806612 -1.61633e-08 0
616979 0.00807311 -1.61676e-08 0
617415 0.00808015 -1.6172e-08 0
617850 0.00808719 -1.61763e-08 0
618287 0.00809427 -1.61807e-08 0
618725 0.00810136 -1.61851e-08 0
619165 0.00810848 -1.61895e-08 0
619606 0.00811562 -1.61939e-08 0
620048 0.00812278 -1.61983e-08 0
620492 0.00812997 -1.62027e-08 0
620937 0.00813718 -1.62071e-08 0
621382 0.00814441 -1.62116e-08 0
621830 0.00815166 -1.62161e-08 0
622279 0.00815895 -1.62205e-08 0
622729 0.00816625 -1.6225e-08 0
623181 0.00817359 -1.62296e-08 0
623634 0.00818094 -1.62341e-08 0
624089 0.00818832 -1.62386e-08 0
624545 0.00819573 -1.62432e-08 0
625002 0.00820316 -1.62477e-08 0
625461 0.00821062 -1.62523e-08 0
625921 0.0082181 -1.62569e-08 0
626383 0.00822561 -1.62615e-08 0
626847 0.00823315 -1.62661e-08 0
627311 0.00824071 -1.62708e-08 0
627778 0.0082483 -1.62754e-08 0
628245 0.00825592 -1.62801e-08 0
628715 0.00826356 -1.62848e-08 0
629186 0.00827123 -1.62895e-08 0
629658 0.00827893 -1.62942e-08 0
630133 0.00828666 -1.6299e-08 0
630609 0.00829442 -1.63037e-08 0
631086 0.0083022 -1.63085e-08 0
631565 0.00831002 -1.63133e-08 0
632045 0.00831786 -1.63181e-08 0
632528 0.00832573 -1.63229e-08 0
633012 0.00833364 -1.63277e-08 0
633497 0.00834156 -1.63325e-08 0
633984 0.00834953 -1.63374e-08 0
634474 0.00835752 -1.63423e-08 0
634964 0.00836554 -1.63472e-08 0
635457 0.0083736 -1.63521e-08 0
635951 0.00838168 -1.6357e-08 0
636447 0.00838979 -1.6362e-08 0
636945 0.00839795 -1.6367e-08 0
637444 0.00840612 -1.63719e-08 0
637879 0.00841323 -1.63766e-08 0
638331 0.00842064 -1.6381e-08 0
638763 0.00842773 -1.63855e-08 0
639207 0.00843499 -1.63898e-08 0
639643 0.00844215 -1.63942e-08 0
640086 0.00844941 -1.63986e-08 0
640527 0.00845664 -1.64031e-08 0
640971 0.00846393 -1.64075e-08 0
641415 0.00847121 -1.64119e-08 0
641861 0.00847854 -1.64164e-08 0
642308 0.00848588 -1.64208e-08 0
642757 0.00849325 -1.64253e-08 0
643206 0.00850063 -1.64298e-08 0
643658 0.00850805 -1.64343e-08 0
644110 0.00851549 -1.64388e-08 0
644564 0.00852295 -1.64434e-08 0
645019 0.00853044 -1.64479e-08 0
645476 0.00853795 -1.64525e-08 0
645934 0.00854549 -1.6457e-08 0
646394 0.00855306 -1.64616e-08 0
646855 0.00856065 -1.64662e-08 0
647317 0.00856826 -1.64709e-08 0
647781 0.00857591 -1.64755e-08 0
648246 0.00858358 -1.64801e-08 0
648713 0.00859127 -1.64848e-08 0
649181 0.00859899 -1.64895e-08 0
649651 0.00860674 -1.64942e-08 0
650122 0.00861452 -1.64989e-08 0
650595 0.00862232 -1.65036e-08 0
651069 0.00863015 -1.65083e-08 0
651545 0.00863801 -1.65131e-08 0
652023 0.00864589 -1.65178e-08 0
652502 0.00865381 -1.65226e-08 0
652982 0.00866176 -1.65274e-08 0
653464 0.00866972 -1.65322e-08 0
653948 0.00867773 -1.65371e-08 0
654434 0.00868576 -1.65419e-08 0
654921 0.00869382 -1.65468e-08 0
655410 0.00870191 -1.65517e-08 0
655900 0.00871003 -1.65566e-08 0
656392 0.00871818 -1.65615e-08 0
656886 0.00872636 -1.65664e-08 0
657382 0.00873457 -1.65713e-08 0
657879 0.00874282 -1.65763e-08 0
658378 0.00875109 -1.65813e-08 0
658879 0.00875939 -1.65863e-08 0
659381 0.00876773 -1.65913e-08 0
659886 0.00877611 -1.65963e-08 0
660392 0.00878451 -1.66014e-08 0
660900 0.00879294 -1.66065e-08 0
661410 0.00880141 -1.66115e-08 0
661853 0.00880878 -1.66163e-08 0
662315 0.00881646 -1.66208e-08 0
662758 0.00882382 -1.66254e-08 0
663211 0.00883136 -1.66298e-08 0
663658 0.00883879 -1.66343e-08 0
664110 0.00884632 -1.66388e-08 0
664561 0.00885382 -1.66434e-08 0
665015 0.00886138 -1.66479e-08 0
665469 0.00886894 -1.66524e-08 0
665926 0.00887654 -1.6657e-08 0
666383 0.00888415 -1.66615e-08 0
666841 0.0088918 -1.66661e-08 0
667302 0.00889947 -1.66707e-08 0
667763 0.00890717 -1.66753e-08 0
668226 0.00891489 -1.66799e-08 0
668690 0.00892263 -1.66846e-08 0
669155 0.00893039 -1.66892e-08 0
669622 0.00893819 -1.66939e-08 0
670091 0.00894602 -1.66986e-08 0
670561 0.00895387 -1.67033e-08 0
671032 0.00896174 -1.6708e-08 0
671505 0.00896964 -1.67127e-08 0
671980 0.00897758 -1.67174e-08 0
672455 0.00898553 -1.67222e-08 0
672932 0.00899352 -1.67269e-08 0
673411 0.00900153 -1.67317e-08 0
673892 0.00900957 -1.67365e-08 0
674373 0.00901763 -1.67413e-08 0
674857 0.00902573 -1.67462e-08 0
675342 0.00903386 -1.6751e-08 0
675829 0.00904202 -1.67559e-08 0
676317 0.0090502 -1.67607e-08 0
676807 0.00905841 -1.67656e-08 0
677299 0.00906666 -1.67705e-08 0
677792 0.00907492 -1.67755e-08 0
678287 0.00908323 -1.67804e-08 0
678783 0.00909156 -1.67853e-08 0
679281 0.00909993 -1.67903e-08 0
679781 0.00910832 -1.67953e-08 0
680283 0.00911675 -1.68003e-08 0
680786 0.00912521 -1.68053e-08 0
681291 0.0091337 -1.68104e-08 0
681798 0.00914222 -1.68154e-08 0
682306 0.00915077 -1.68205e-08 0
682817 0.00915936 -1.68256e-08 0
683329 0.00916799 -1.68307e-08 0
683843 0.00917664 -1.68359e-08 0
684359 0.00918533 -1.6841e-08 0
684877 0.00919405 -1.68462e-08 0
685397 0.00920281 -1.68514e-08 0
685850 0.00921045 -1.68562e-08 0
686322 0.0092184 -1.68609e-08 0
686774 0.00922603 -1.68655e-08 0
687236 0.00923383 -1.687e-08 0
687693 0.00924154 -1.68746e-08 0
688155 0.00924933 -1.68792e-08 0
688615 0.00925711 -1.68839e-08 0
689080 0.00926495 -1.68885e-08 0
689544 0.00927279 -1.68931e-08 0
690010 0.00928067 -1.68978e-08 0
690477 0.00928856 -1.69024e-08 0
690946 0.00929649 -1.69071e-08 0
691415 0.00930443 -1.69118e-08 0
691887 0.00931241 -1.69165e-08 0
692360 0.00932041 -1.69212e-08 0
692834 0.00932844 -1.6926e-08 0
693310 0.00933649 -1.69307e-08 0
693788 0.00934458 -1.69355e-08 0
694266 0.00935269 -1.69403e-08 0
694747 0.00936083 -1.69451e-08 0
695228 0.00936899 -1.69499e-08 0
695711 0.00937718 -1.69547e-08 0
696196 0.0093854 -1.69595e-08 0
696682 0.00939365 -1.69644e-08 0
697170 0.00940192 -1.69693e-08 0
697659 0.00941023 -1.69741e-08 0
698150 0.00941856 -1.6979e-08 0
698642 0.00942692 -1.6984e-08 0
699136 0.00943532 -1.69889e-08 0
699632 0.00944374 -1.69938e-08 0
700129 0.00945219 -1.69988e-08 0
700628 0.00946068 -1.70038e-08 0
701129 0.00946919 -1.70088e-08 0
701631 0.00947774 -1.70138e-08 0
702135 0.00948632 -1.70188e-08 0
702641 0.00949492 -1.70239e-08 0
703148 0.00950357 -1.70289e-08 0
703657 0.00951224 -1.7034e-08 0
704168 0.00952095 -1.70391e-08 0
704681 0.00952968 -1.70442e-08 0
705195 0.00953846 -1.70494e-08 0
705712 0.00954726 -1.70545e-08 0
706230 0.0095561 -1.70597e-08 0
706750 0.00956497 -1.70649e-08 0
